"html_file","ref_clean","image_name","image_relpath","image_fullpath","context_snippet","match_type"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_pkz.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_pkz.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_pkz.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_pkz.html","Imagenes/edm_convertir_edm_pkz.png","edm_convertir_edm_pkz.png","Imagenes\edm_convertir_edm_pkz.png","C:\Ispol\util\Ayuda\Imagenes\edm_convertir_edm_pkz.png","chero .pkz<br /> <br /> <div style=""text-align: center;""><img style=""width: 150px; height: 146px;"" alt="""" src=""Imagenes/edm_convertir_edm_pkz.png"" /><br /> </div> <br /> <br /> <span class=""Titulo","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_toc.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","<td><span class=""Parrafo""> <a href=""index.html""><img style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" src=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_toc.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png","rc=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_toc.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_toc.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_toc.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_toc.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\EDM_convertir_dibujo_toc.html","Imagenes/edm_convertir_dibujo_toc.png","edm_convertir_dibujo_toc.png","Imagenes\edm_convertir_dibujo_toc.png","C:\Ispol\util\Ayuda\Imagenes\edm_convertir_dibujo_toc.png","el código.<br /> <br /> <div style=""text-align: center;""><img style=""width: 250px; height: 373px;"" alt="""" src=""Imagenes/edm_convertir_dibujo_toc.png"" /><br /> </div> <br /> <br /> <span class=""Titul","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/home_button.jpg","home_button.jpg","Imagenes\home_button.jpg","C:\Ispol\util\Ayuda\Imagenes\home_button.jpg","<td><span class=""Parrafo""> <a href=""index.html""><img style=""border: 0px solid ; width: 33px; height: 33px;"" alt="""" src=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_ispol.png","icono_ispol.png","Imagenes\icono_ispol.png","C:\Ispol\util\Ayuda\Imagenes\icono_ispol.png","rc=""Imagenes/home_button.jpg"" name=""Inicio"" id=""Inicio"" /></a> <a href=""http://www.istram.net/index.php?opcion=11""><img src=""Imagenes/icono_ispol.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subjec","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/help.png","help.png","Imagenes\help.png","C:\Ispol\util\Ayuda\Imagenes\help.png","l.png"" border=""0"" height=""30"" width=""30"" /></a> <a href=""mailto:soporte@istram.net?subject=Soporte%20ISPOL""><img src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono-youtube_30x30.png","icono-youtube_30x30.png","Imagenes\icono-youtube_30x30.png","C:\Ispol\util\Ayuda\Imagenes\icono-youtube_30x30.png","mg src=""Imagenes/help.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.youtube.com/user/Buhodra""><img src=""Imagenes/icono-youtube_30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://www.facebook.com/board.","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/facebook30x30.png","facebook30x30.png","Imagenes\facebook30x30.png","C:\Ispol\util\Ayuda\Imagenes\facebook30x30.png","a> <a href=""http://www.facebook.com/board.php?uid=172144086144018#%21/pages/Buhodra-Ingenieria-SA/172144086144018""><img src=""Imagenes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuho","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/twitter.png","twitter.png","Imagenes\twitter.png","C:\Ispol\util\Ayuda\Imagenes\twitter.png","nes/facebook30x30.png"" border=""0"" height=""30"" width=""30"" /> </a> <a href=""http://twitter.com/IstramBuhodra""><img src=""Imagenes/twitter.png"" border=""0"" height=""30"" width=""30"" /></a></span> </td> </tr> </tbody> </table>","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/acceso_enganche_inf.png","acceso_enganche_inf.png","Imagenes\acceso_enganche_inf.png","C:\Ispol\util\Ayuda\Imagenes\acceso_enganche_inf.png","</td> <td style=""vertical-align: middle; width: 354px;""><img style=""width: 73px; height: 48px;"" alt="""" src=""Imagenes/acceso_enganche_inf.png"" /><br /> </td> </tr> </tbody> </table> C","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/enganches.png","enganches.png","Imagenes\enganches.png","C:\Ispol\util\Ayuda\Imagenes\enganches.png","nche</span><br /> <br /> <img style=""margin-left: 7px; width: 120px; height: 536px; float: right;"" alt="""" src=""Imagenes/enganches.png"" />ISTRAM<sup>®</sup>/ISPOL<sup>®</sup> dispone de múltiples modos de enganche, algunos espe","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_libre.png","icono_toolBarEnganches_libre.png","Imagenes\icono_toolBarEnganches_libre.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_libre.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 17px; height: 17px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_libre.png"" /></td> <td style=""width: 428px; text-align: justify;"">Las","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_vert.png","icono_toolBarEnganches_vert.png","Imagenes\icono_toolBarEnganches_vert.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_vert.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 17px; height: 16px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_vert.png"" /></td> <td style=""width: 428px; text-align: justify;"">Las","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_lado.png","icono_toolBarEnganches_lado.png","Imagenes\icono_toolBarEnganches_lado.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_lado.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 18px; height: 12px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_lado.png"" /></td> <td style=""width: 428px; text-align: justify;"">Las","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_ptoMedio.png","icono_toolBarEnganches_ptoMedio.png","Imagenes\icono_toolBarEnganches_ptoMedio.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_ptoMedio.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 21px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_ptoMedio.png"" /></td> <td style=""width: 428px; text-align: justify;"">S","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_extremo.png","icono_toolBarEnganches_extremo.png","Imagenes\icono_toolBarEnganches_extremo.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_extremo.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 16px; height: 13px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_extremo.png"" /></td> <td style=""width: 428px; text-align: justify;"">Fu","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_vpm.png","icono_toolBarEnganches_vpm.png","Imagenes\icono_toolBarEnganches_vpm.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_vpm.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 15px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_vpm.png"" /></td> <td style=""width: 428px; text-align: justify;"">Este e","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_vpm.png","icono_toolBarEnganches_vpm.png","Imagenes\icono_toolBarEnganches_vpm.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_vpm.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 15px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_vpm.png"" /></td> <td style=""width: 428px; text-align: justify;"">Se tom","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_texto.png","icono_toolBarEnganches_texto.png","Imagenes\icono_toolBarEnganches_texto.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_texto.png","tr><td>Texto</td><td style=""text-align: center; vertical-align: middle;""><img style=""width: 18px; height: 21px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_texto.png"" /></td><td>Enganche a texto proporciona un enganche al punto de inserció","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_inters.png","icono_toolBarEnganches_inters.png","Imagenes\icono_toolBarEnganches_inters.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_inters.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 16px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_inters.png"" /></td> <td style=""width: 428px; text-align: justify;"">Las","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_multiple.png","icono_toolBarEnganches_multiple.png","Imagenes\icono_toolBarEnganches_multiple.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_multiple.png","/a><br /></td> <td style=""width: 33px; text-align: center;""><img style=""width: 17px; height: 17px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_multiple.png"" /></td> <td style=""width: 428px; text-align: justify;""><","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/enganche_multiple.png","enganche_multiple.png","Imagenes\enganche_multiple.png","C:\Ispol\util\Ayuda\Imagenes\enganche_multiple.png","<td style=""width: 428px; text-align: justify;""><img style=""width: 218px; height: 165px; margin-left: 7px;"" alt="""" src=""Imagenes/enganche_multiple.png"" align=""right"" />Consiste en una combinación de los siguientes modos de enganches: <","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_sup.png","icono_toolBarEnganches_sup.png","Imagenes\icono_toolBarEnganches_sup.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_sup.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 19px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_sup.png"" /></td> <td style=""width: 428px; text-align: justify;"">El pun","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_rejilla.png","icono_toolBarEnganches_rejilla.png","Imagenes\icono_toolBarEnganches_rejilla.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_rejilla.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 19px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_rejilla.png"" /></td> <td style=""width: 428px; text-align: justify;"">El","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_nodo.png","icono_toolBarEnganches_nodo.png","Imagenes\icono_toolBarEnganches_nodo.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_nodo.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 12px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_nodo.png"" /></td> <td style=""width: 428px; text-align: justify;"">Este","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_ptoTopo.png","icono_toolBarEnganches_ptoTopo.png","Imagenes\icono_toolBarEnganches_ptoTopo.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_ptoTopo.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 17px; height: 13px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_ptoTopo.png"" /></td> <td style=""width: 428px; text-align: justify;"">Al","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_cc.png","icono_toolBarEnganches_cc.png","Imagenes\icono_toolBarEnganches_cc.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_cc.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 11px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_cc.png"" /></td> <td style=""width: 428px; text-align: justify;"">Este en","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_ras.png","icono_toolBarEnganches_ras.png","Imagenes\icono_toolBarEnganches_ras.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_ras.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 19px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_ras.png"" /></td> <td style=""width: 428px; text-align: justify;"">Sólo e","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_perfil.png","icono_toolBarEnganches_perfil.png","Imagenes\icono_toolBarEnganches_perfil.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_perfil.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 19px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_perfil.png"" /></td> <td style=""width: 428px; text-align: justify;"">Sól","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_otroLong.png","icono_toolBarEnganches_otroLong.png","Imagenes\icono_toolBarEnganches_otroLong.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_otroLong.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 19px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_otroLong.png"" /></td> <td style=""width: 428px; text-align: justify;"">S","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_otroEje.png","icono_toolBarEnganches_otroEje.png","Imagenes\icono_toolBarEnganches_otroEje.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_otroEje.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 18px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_otroEje.png"" /></td> <td style=""width: 428px; text-align: justify;"">Só","exact_path"
"C:\Ispol\util\Ayuda\EDM_coordenadas_enganches.html","Imagenes/icono_toolBarEnganches_ptoPaso.png","icono_toolBarEnganches_ptoPaso.png","Imagenes\icono_toolBarEnganches_ptoPaso.png","C:\Ispol\util\Ayuda\Imagenes\icono_toolBarEnganches_ptoPaso.png","</td> <td style=""width: 33px; text-align: center;""><img style=""width: 19px; height: 19px;"" alt="""" src=""Imagenes/icono_toolBarEnganches_ptoPaso.png"" /></td> <td style=""width: 428px; text-align: justify;"">Só","exact_path"
